	docid	citation
657	THE-DISCREDITATION-OF-HASTITE-THE-ORTHORHOMBIC.html	Frank N. Keutsch, Hans-Jürgen Förster, Chris J. Stanley, Dieter Rhede; THE DISCREDITATION OF HASTITE, THE ORTHORHOMBIC DIMORPH OF CoSe2, AND OBSERVATIONS ON TROGTALITE, CUBIC CoSe2, FROM THE TYPE LOCALITY. The Canadian Mineralogist 2009;; 47 (4): 969–976. doi: https://doi.org/10.3749/canmin.47.4.969
658	THE-DISTRIBUTION-OF-CHROMIUM-IN-CHROMIAN.html	Mariko Nagashima, Masahide Akasaka; THE DISTRIBUTION OF CHROMIUM IN CHROMIAN PUMPELLYITE FROM SARANI, URALS, RUSSIA: A TOF NEUTRON AND X-RAY RIETVELD STUDY. The Canadian Mineralogist 2007;; 45 (4): 837–846. doi: https://doi.org/10.2113/gscanmin.45.4.837
659	THE-EMERALD-AND-SPODUMENE-BEARING-QUARTZ-VEINS-OF.html	Michael A. Wise, Alan J. Anderson; THE EMERALD- AND SPODUMENE-BEARING QUARTZ VEINS OF THE RIST EMERALD MINE, HIDDENITE, NORTH CAROLINA. The Canadian Mineralogist 2006;; 44 (6): 1529–1541. doi: https://doi.org/10.2113/gscanmin.44.6.1529
660	THE-FIRST-APPEARANCE-OF-ACTINOLITE-IN-THE-PREHNITE.html	Howard W. Day, Robert K. Springer; THE FIRST APPEARANCE OF ACTINOLITE IN THE PREHNITE–PUMPELLYITE FACIES, SIERRA NEVADA, CALIFORNIA. The Canadian Mineralogist 2005;; 43 (1): 89–104. doi: https://doi.org/10.2113/gscanmin.43.1.89
661	THE-GENESIS-OF-SULFIDE-ASSEMBLAGES-IN-THE-FORMER.html	Martin Okrusch, Joachim A. Lorenz, Stefan Weyer; THE GENESIS OF SULFIDE ASSEMBLAGES IN THE FORMER WILHELMINE MINE, SPESSART, BAVARIA, GERMANY. The Canadian Mineralogist 2007;; 45 (4): 723–750. doi: https://doi.org/10.2113/gscanmin.45.4.723
662	THE-GEOCHEMISTRY-Lu-Hf-ISOTOPE-SYSTEMATICS-AND.html	Tom Andersen, Stuart Graham, Arthur G. Sylvester; THE GEOCHEMISTRY, Lu–Hf ISOTOPE SYSTEMATICS, AND PETROGENESIS OF LATE MESOPROTEROZOIC A-TYPE GRANITES IN SOUTHWESTERN FENNOSCANDIA. The Canadian Mineralogist 2009;; 47 (6): 1399–1422. doi: https://doi.org/10.3749/canmin.47.6.1399
663	THE-GOUDINI-CARBONATITE-COMPLEX-SOUTH-AFRICA-A-RE.html	Wilhelm J. Verwoerd; THE GOUDINI CARBONATITE COMPLEX, SOUTH AFRICA: A RE-APPRAISAL. The Canadian Mineralogist 2008;; 46 (4): 825–830. doi: https://doi.org/10.3749/canmin.46.4.825
664	THE-HAU-Y-COLLECTION.html	René Bureau, Tomas Feininger; THE HAÜY COLLECTION. The Canadian Mineralogist 2011;; 49 (2): 657–669. doi: https://doi.org/10.3749/canmin.49.2.657
665	THE-HIGH-TEMPERATURE-BEHAVIOR-OF-CHAROITE.html	Emilio Matesanz, Javier Garcia-Guinea, Elena Crespo-Feo, Paula Lopez-Arce, Francisco J. Valle-Fuentes, Virgilio Correcher; THE HIGH-TEMPERATURE BEHAVIOR OF CHAROITE. The Canadian Mineralogist 2008;; 46 (5): 1207–1213. doi: https://doi.org/10.3749/canmin.46.5.1207
666	THE-HYDROTHERMAL-RECRYSTALLIZATION-OF-METAMICT.html	Andrea Čobić, Vladimir Bermanec, Nenad Tomašić, Radek Škoda; THE HYDROTHERMAL RECRYSTALLIZATION OF METAMICT ALLANITE-(Ce). The Canadian Mineralogist 2010;; 48 (3): 513–521. doi: https://doi.org/10.3749/canmin.48.3.513
667	THE-IMA-CNMNC-DOMINANT-CONSTITUENT-RULE-REVISITED.html	Frédéric Hatert, Ernst A.J. Burke; THE IMA–CNMNC DOMINANT-CONSTITUENT RULE REVISITED AND EXTENDED. The Canadian Mineralogist 2008;; 46 (3): 717–728. doi: https://doi.org/10.3749/canmin.46.3.717
668	THE-IMPORTANCE-OF-COOLING-REGIME-IN-THE-FORMATION.html	Shoshana B. Goldstein, Robert W. Luth; THE IMPORTANCE OF COOLING REGIME IN THE FORMATION OF MELT INCLUSIONS IN OLIVINE CRYSTALS IN HAPLOBASALTIC MELTS. The Canadian Mineralogist 2006;; 44 (6): 1543–1555. doi: https://doi.org/10.2113/gscanmin.44.6.1543
669	THE-INCORPORATION-OF-CADMIUM-MANGANESE-AND-FERROUS.html	Kate Wright; THE INCORPORATION OF CADMIUM, MANGANESE AND FERROUS IRON IN SPHALERITE: INSIGHTS FROM COMPUTER SIMULATIONS. The Canadian Mineralogist 2009;; 47 (3): 615–623. doi: https://doi.org/10.3749/canmin.47.3.615
670	THE-INDIUM-RICH-SULFIDES-AND-RARE-ARSENATES-OF-THE.html	Márcia Abrahão Moura, Nilson Francisquini Botelho, Fábio Carvalho de Mendonça; THE INDIUM-RICH SULFIDES AND RARE ARSENATES OF THE Sn–In-MINERALIZED MANGABEIRA A-TYPE GRANITE, CENTRAL BRAZIL. The Canadian Mineralogist 2007;; 45 (3): 485–496. doi: https://doi.org/10.2113/gscanmin.45.3.485
671	THE-INFLUENCE-OF-ACETATE-AND-OXALATE-AS-SIMPLE.html	Scott A. Wood, Julie Van Middlesworth; THE INFLUENCE OF ACETATE AND OXALATE AS SIMPLE ORGANIC LIGANDS ON THE BEHAVIOR OF PALLADIUM IN SURFACE ENVIRONMENTS. The Canadian Mineralogist 2004;; 42 (2): 411–421. doi: https://doi.org/10.2113/gscanmin.42.2.411
672	THE-INVOLVEMENT-OF-F-CO2-AND-As-IN-THE-ALTERATION.html	Karel Breiter, Renata Čopjaková, Radek Škoda; THE INVOLVEMENT OF F, CO2, AND As IN THE ALTERATION OF Zr–Th–REE-BEARING ACCESSORY MINERALS IN THE HORA SVATÉ KATEŘINY A-TYPE GRANITE, CZECH REPUBLIC. The Canadian Mineralogist 2009;; 47 (6): 1375–1398. doi: https://doi.org/10.3749/canmin.47.6.1375
673	THE-KECKITE-PROBLEM-AND-ITS-BEARING-ON-THE-CRYSTAL.html	Rupert Hochleitner, Karl Thomas Fehr; THE KECKITE PROBLEM AND ITS BEARING ON THE CRYSTAL CHEMISTRY OF THE JAHNSITE GROUP: MÖSSBAUER AND ELECTRON-MICROPROBE STUDIES. The Canadian Mineralogist 2010;; 48 (6): 1445–1453. doi: https://doi.org/10.3749/canmin.48.6.1445
674	THE-KO-ZONE-A-NEW-MODEL-FOR-PGE-Cu-Ni.html	Guy Desharnais, David C. Peck, R.F. Jon Scoates, Norman M. Halden; THE KO ZONE: A NEW MODEL FOR PGE–Cu–Ni MINERALIZATION IN THE MARGINAL ZONE OF THE FOX RIVER SILL, NORTHERN MANITOBA, CANADA. The Canadian Mineralogist 2004;; 42 (2): 291–302. doi: https://doi.org/10.2113/gscanmin.42.2.291
675	THE-KOVDOR-PHLOGOPITE-DEPOSIT-KOLA-PENINSULA.html	Natal’ya I. Krasnova; THE KOVDOR PHLOGOPITE DEPOSIT, KOLA PENINSULA, RUSSIA. The Canadian Mineralogist 2001;; 39 (1): 33–44. doi: https://doi.org/10.2113/gscanmin.39.1.33
676	THE-LATE-STAGE-CRYSTALLIZATION-HISTORY-OF-THE.html	Daniel J. Kontak, Jaroslav Dostal; THE LATE-STAGE CRYSTALLIZATION HISTORY OF THE JURASSIC NORTH MOUNTAIN BASALT, NOVA SCOTIA, CANADA. II. NATURE AND ORIGIN OF SEGREGATION PIPES. The Canadian Mineralogist 2010;; 48 (6): 1533–1568. doi: https://doi.org/10.3749/canmin.48.5.1533
677	THE-LENED-EMERALD-PROSPECT-NORTHWEST-TERRITORIES.html	Daniel D. Marshall, Lee A. Groat, Hendrik Falck, Gaston Giuliani, Heather Neufeld; THE LENED EMERALD PROSPECT, NORTHWEST TERRITORIES, CANADA: INSIGHTS FROM FLUID INCLUSIONS AND STABLE ISOTOPES, WITH IMPLICATONS FOR NORTHERN CORDILLERAN EMERALD. The Canadian Mineralogist 2004;; 42 (5): 1523–1539. doi: https://doi.org/10.2113/gscanmin.42.5.1523
678	THE-MAJUAGAA-KIMBERLITE-DIKE-MANIITSOQ-REGION-WEST.html	Troels F.D. Nielsen, Karina K. Sand; THE MAJUAGAA KIMBERLITE DIKE, MANIITSOQ REGION, WEST GREENLAND: CONSTRAINTS ON AN Mg-RICH SILICOCARBONATITIC MELT COMPOSITION FROM GROUNDMASS MINERALOGY AND BULK COMPOSITIONS. The Canadian Mineralogist 2008;; 46 (4): 1043–1061. doi: https://doi.org/10.3749/canmin.46.4.1043
679	THE-MANGANESE-DEPOSITS-OF-THE-PAMPEAN-RANGES.html	Pablo Rodrigo Leal, María José Correa, Silvia J. Ametrano, Ricardo O. Etcheverry, Milka K. de Brodtkorb; THE MANGANESE DEPOSITS OF THE PAMPEAN RANGES, ARGENTINA. The Canadian Mineralogist 2008;; 46 (5): 1215–1233. doi: https://doi.org/10.3749/canmin.46.5.1215
680	THE-MANGANESE-SILICATE-ROCKS-OF-THE-EARLY.html	Franco Mancini, Reijo Alviola, Brian Marshall, Hisao Satoh, Heikki Papunen; THE MANGANESE SILICATE ROCKS OF THE EARLY PROTEROZOIC VITTINKI GROUP, SOUTHWESTERN FINLAND: METAMORPHIC GRADE AND GENETIC INTERPRETATIONS. The Canadian Mineralogist 2000;; 38 (5): 1103–1124. doi: https://doi.org/10.2113/gscanmin.38.5.1103
681	THE-MECHANISM-OF-COUPLING-IN-THE-MODULATED.html	Ross J. Angel, G. Diego Gatta, Tiziana Boffa Ballaran, Michael A. Carpenter; THE MECHANISM OF COUPLING IN THE MODULATED STRUCTURE OF NEPHELINE. The Canadian Mineralogist 2008;; 46 (6): 1465–1476. doi: https://doi.org/10.3749/canmin.46.6.1465
682	THE-MESOPROTEROZOIC-MUCAJAI-ANORTHOSITE-MANGERITE.html	Lêda Maria Barreto Fraga, Roberto Dall’Agnol, João Batista Sena Costa, Moacir José Buenano Macambira; THE MESOPROTEROZOIC MUCAJAÍ ANORTHOSITE – MANGERITE – RAPAKIVI GRANITE COMPLEX, AMAZONIAN CRATON, BRAZIL. The Canadian Mineralogist 2009;; 47 (6): 1469–1492. doi: https://doi.org/10.3749/canmin.47.6.1469
683	THE-MINERALOGICAL-CONSEQUENCES-AND-BEHAVIOR-OF.html	Joseph N. Moore, Bruce W. Christenson, Richard G. Allis, Patrick R.L. Browne, Susan J. Lutz; THE MINERALOGICAL CONSEQUENCES AND BEHAVIOR OF DESCENDING ACID-SULFATE WATERS: AN EXAMPLE FROM THE KARAHA – TELAGA BODAS GEOTHERMAL SYSTEM, INDONESIA. The Canadian Mineralogist 2004;; 42 (5): 1483–1499. doi: https://doi.org/10.2113/gscanmin.42.5.1483
684	THE-MINERALOGY-AND-WEATHERING-OF-SLAG-PRODUCED-BY.html	Jakub Kierczak, Catherine Néel, Jacek Puziewicz, Hubert Bril; THE MINERALOGY AND WEATHERING OF SLAG PRODUCED BY THE SMELTING OF LATERITIC Ni ORES, SZKLARY, SOUTHWESTERN POLAND. The Canadian Mineralogist 2009;; 47 (3): 557–572. doi: https://doi.org/10.3749/canmin.47.3.557
685	THE-MORPHOLOGY-AND-GROWTH-OF-GARNET-Fe0-74Mg0.html	Ralph Kretz; THE MORPHOLOGY AND GROWTH OF GARNET, (Fe0.74Mg0.13Mn0.09Ca0.04)3Al2Si3O12, IN ARCHEAN SCHIST NEAR YELLOWKNIFE, NORTHWEST TERRITORIES, CANADA. The Canadian Mineralogist 2010;; 48 (3): 537–548. doi: https://doi.org/10.3749/canmin.48.3.537
686	THE-MOUNTAIN-PASS-RARE-EARTH-CARBONATITE-AND.html	Stephen B. Castor; THE MOUNTAIN PASS RARE-EARTH CARBONATITE AND ASSOCIATED ULTRAPOTASSIC ROCKS, CALIFORNIA. The Canadian Mineralogist 2008;; 46 (4): 779–806. doi: https://doi.org/10.3749/canmin.46.4.779
687	THE-NUCLEAR-FUEL-CYCLE-versus-THE-CARBON-CYCLE.html	Rodney C. Ewing; THE NUCLEAR FUEL CYCLE versus THE CARBON CYCLE. The Canadian Mineralogist 2005;; 43 (6): 2099–2116. doi: https://doi.org/10.2113/gscanmin.43.6.2099
688	THE-Ni-Cu-PGE-SULFIDE-ORES-OF-THE-KOMATIITE-HOSTED.html	Carolina Michelin de Almeida, Gema Ribeiro Olivo, Sebastião Gomes de Carvalho; THE Ni–Cu–PGE SULFIDE ORES OF THE KOMATIITE-HOSTED FORTALEZA DE MINAS DEPOSIT, BRAZIL: EVIDENCE OF HYDROTHERMAL REMOBILIZATION. The Canadian Mineralogist 2007;; 45 (4): 751–773. doi: https://doi.org/10.2113/gscanmin.45.4.751
689	THE-OD-ORDER-DISORDER-STRUCTURE-OF-HOLFERTITE-A.html	Elena Sokolova, Frank C. Hawthorne, Dmitriy I. Belakovskiy, Leonid A. Pautov; THE OD (ORDER–DISORDER) STRUCTURE OF HOLFERTITE, A HYDRATED URANYL TITANATE MINERAL FROM SEARLE CANYON, THOMAS RANGE, UTAH, USA. The Canadian Mineralogist 2005;; 43 (5): 1545–1552. doi: https://doi.org/10.2113/gscanmin.43.5.1545
690	THE-OPTICAL-ANALYSIS-OF-MINERALS.html	David K. Teertstra; THE OPTICAL ANALYSIS OF MINERALS. The Canadian Mineralogist 2005;; 43 (2): 543–552. doi: https://doi.org/10.2113/gscanmin.43.2.543
691	THE-ORIGIN-AND-CHARACTERISTICS-OF-THE.html	J. Desmond C. McConnell; THE ORIGIN AND CHARACTERISTICS OF THE INCOMMENSURATE STRUCTURES IN THE PLAGIOCLASE FELDSPARS. The Canadian Mineralogist 2008;; 46 (6): 1389–1400. doi: https://doi.org/10.3749/canmin.46.6.1389
692	THE-ORIGIN-AND-ZONING-OF-HYPOGENE-AND-SUPERGENE-Fe.html	Harald G. Dill, Frank Melcher, Axel Gerdes, Berthold Weber; THE ORIGIN AND ZONING OF HYPOGENE AND SUPERGENE Fe–Mn–Mg–Sc–U–REE PHOSPHATE MINERALIZATION FROM THE NEWLY DISCOVERED TRUTZHOFMÜHLE APLITE, HAGENDORF PEGMATITE PROVINCE, GERMANY. The Canadian Mineralogist 2008;; 46 (5): 1131–1157. doi: https://doi.org/10.3749/canmin.46.5.1131
693	THE-ORIGIN-OF-BULK-AND-WATER-SOLUBLE-Cl-AND-Br.html	Jacob J. Hanley, James E. Mungall, Colin J. Bray, Michael P. Gorton; THE ORIGIN OF BULK AND WATER-SOLUBLE Cl AND Br ENRICHMENTS IN ORE-HOSTING SUDBURY BRECCIA IN THE FRASER COPPER ZONE, STRATHCONA EMBAYMENT, SUDBURY, ONTARIO, CANADA. The Canadian Mineralogist 2004;; 42 (6): 1777–1798. doi: https://doi.org/10.2113/gscanmin.42.6.1777
694	THE-ORIGIN-OF-COLOR-IN-FIRE-OBSIDIAN.html	Chi Ma, George R. Rossman, James A. Miller; THE ORIGIN OF COLOR IN “FIRE” OBSIDIAN. The Canadian Mineralogist 2007;; 45 (3): 551–557. doi: https://doi.org/10.2113/gscanmin.45.3.551
695	THE-ORIGIN-OF-FERROAN-POTASSIC-A-TYPE-GRANITOIDS.html	Jean-Clair Duchesne, Hervé Martin, Bogusław Bagiński, Janina Wiszniewska, Jacqueline Vander Auwera; THE ORIGIN OF FERROAN-POTASSIC A-TYPE GRANITOIDS: THE CASE OF THE HORNBLENDE–BIOTITE GRANITE SUITE OF THE MESOPROTEROZOIC MAZURY COMPLEX, NORTHEASTERN POLAND. The Canadian Mineralogist 2010;; 48 (4): 947–968. doi: https://doi.org/10.3749/canmin.48.4.947
696	THE-ORIGIN-OF-PRIMARY-TEXTURES-IN-GRANITIC.html	David London; THE ORIGIN OF PRIMARY TEXTURES IN GRANITIC PEGMATITES. The Canadian Mineralogist 2009;; 47 (4): 697–724. doi: https://doi.org/10.3749/canmin.47.4.697
697	THE-ORTHORHOMBIC-STRUCTURE-OF-CaCO3-SrCO3-PbCO3.html	Sytle M. Antao, Ishmael Hassan; THE ORTHORHOMBIC STRUCTURE OF CaCO3, SrCO3, PbCO3 AND BaCO3: LINEAR STRUCTURAL TRENDS. The Canadian Mineralogist 2009;; 47 (5): 1245–1255. doi: https://doi.org/10.3749/canmin.47.5.1245
698	THE-OXIDATION-AND-DISSOLUTION-OF-ARSENIC-BEARING.html	Maggy F. Lengke, Charoen Sanpawanitchakit, Regina N. Tempel; THE OXIDATION AND DISSOLUTION OF ARSENIC-BEARING SULFIDES. The Canadian Mineralogist 2009;; 47 (3): 593–613. doi: https://doi.org/10.3749/canmin.47.3.593
699	THE-OXIDATION-STATE-OF-COPPER-AND-COBALT-IN.html	Richard A.D. Pattrick, Victoria S. Coker, Carolyn I. Pearce, Neil D. Telling, Gerrit van der Laan; THE OXIDATION STATE OF COPPER AND COBALT IN CARROLLITE, CuCo2S4. The Canadian Mineralogist 2008;; 46 (5): 1317–1322. doi: https://doi.org/10.3749/canmin.46.5.1317
700	THE-OXIDATION-STATE-OF-EUROPIUM-IN-HYDROTHERMAL.html	Joël Brugger, Barbara Etschmann, Yong S. Chu, Cathy Harland, Stefan Vogt, Chris Ryan, Hugh Jones; THE OXIDATION STATE OF EUROPIUM IN HYDROTHERMAL SCHEELITE: IN SITU MEASUREMENT BY XANES SPECTROSCOPY. The Canadian Mineralogist 2006;; 44 (5): 1079–1087. doi: https://doi.org/10.2113/gscanmin.44.5.1079
701	THE-PATTERNS-OF-ENRICHMENT-IN-FELSIC-PEGMATITES.html	Robert F. Martin, Caterina De Vito; THE PATTERNS OF ENRICHMENT IN FELSIC PEGMATITES ULTIMATELY DEPEND ON TECTONIC SETTING. The Canadian Mineralogist 2005;; 43 (6): 2027–2048. doi: https://doi.org/10.2113/gscanmin.43.6.2027
702	THE-PERALKALINE-TIN-MINERALIZED-MADEIRA-CRYOLITE.html	Hilton Tulio Costi, Roberto Dall’Agnol, Michel Pichavant, Osmo Tapani Rämö; THE PERALKALINE TIN-MINERALIZED MADEIRA CRYOLITE ALBITE-RICH GRANITE OF PITINGA, AMAZONIAN CRATON, BRAZIL: PETROGRAPHY, MINERALOGY AND CRYSTALLIZATION PROCESSES. The Canadian Mineralogist 2009;; 47 (6): 1301–1327. doi: https://doi.org/10.3749/canmin.47.6.1301
703	THE-PETROGENESIS-AND-TECTONIC-SETTING-OF.html	Sofia Karipi, Basilios Tsikouras, Konstantin Hatzipanagiotou; THE PETROGENESIS AND TECTONIC SETTING OF ULTRAMAFIC ROCKS FROM ITI AND KALLIDROMON MOUNTAINS, CONTINENTAL CENTRAL GREECE: VESTIGES OF THE PINDOS OCEAN. The Canadian Mineralogist 2006;; 44 (1): 267–287. doi: https://doi.org/10.2113/gscanmin.44.1.267
704	THE-PGE-AND-BASE-METAL-ALLOYS-IN-THE-PODIFORM.html	Wenji Bai, Paul T. Robinson, Qingsong Fang, Jingsui Yang, Binggang Yan, Zhongming Zhang, Xu-Feng Hu, Mei-Fu Zhou, John Malpas; THE PGE AND BASE-METAL ALLOYS IN THE PODIFORM CHROMITITES OF THE LUOBUSA OPHIOLITE, SOUTHERN TIBET. The Canadian Mineralogist 2000;; 38 (3): 585–598. doi: https://doi.org/10.2113/gscanmin.38.3.585
705	THE-PROFILE-OF-TRACE-ELEMENTS-INCLUDING-THE-REE-IN.html	Rosangela Bocchio, Ilaria Adamo, Valeria Diella; THE PROFILE OF TRACE ELEMENTS, INCLUDING THE REE, IN GEM-QUALITY GREEN ANDRADITE FROM CLASSIC LOCALITIES. The Canadian Mineralogist 2010;; 48 (5): 1205–1216. doi: https://doi.org/10.3749/canmin.48.5.1205
706	THE-PYROCHLORE-SUPERGROUP-OF-MINERALS-NOMENCLATURE.html	Daniel Atencio, Marcelo B. Andrade, Andrew G. Christy, Reto Gieré, Pavel M. Kartashov; THE PYROCHLORE SUPERGROUP OF MINERALS: NOMENCLATURE. The Canadian Mineralogist 2010;; 48 (3): 673–698. doi: https://doi.org/10.3749/canmin.48.3.673
707	THE-PYROPHANITE-ECANDREWSITE-SOLID-SOLUTION.html	Roger H. Mitchell, Ruslan P. LIferovich; THE PYROPHANITE–ECANDREWSITE SOLID-SOLUTION: CRYSTAL STRUCTURES OF THE Mn1–xZnxTiO3 SERIES (0.1 ≤ x ≤ 0.8). The Canadian Mineralogist 2004;; 42 (6): 1871–1880. doi: https://doi.org/10.2113/gscanmin.42.6.1871
708	THE-PYROPHANITE-GEIKIELITE-SOLID-SOLUTION-SERIES.html	Ruslan P. Liferovich, Roger H. Mitchell; THE PYROPHANITE–GEIKIELITE SOLID-SOLUTION SERIES: CRYSTAL STRUCTURES OF THE Mn1−xMgxTiO3 SERIES (0 &lt; x &lt; 0.7). The Canadian Mineralogist 2006;; 44 (5): 1099–1107. doi: https://doi.org/10.2113/gscanmin.44.5.1099
709	THE-RELATIONSHIP-BETWEEN-CHLORAPATITE-AND-PGE-RICH.html	William P. Meurer, Fredrik A. Hellström, Dick T. Claeson; THE RELATIONSHIP BETWEEN CHLORAPATITE AND PGE-RICH CUMULATES IN LAYERED INTRUSIONS: THE KLÄPPSJÖ GABBRO, NORTH-CENTRAL SWEDEN, AS A CASE STUDY. The Canadian Mineralogist 2004;; 42 (2): 279–289. doi: https://doi.org/10.2113/gscanmin.42.2.279
710	THE-ROLE-OF-BERYLLIUM-IN-BERYLLOSILICATE-MINERAL.html	Joel D. Grice; THE ROLE OF BERYLLIUM IN BERYLLOSILICATE MINERAL STRUCTURES AND ZEOLITE FORMATION. The Canadian Mineralogist 2010;; 48 (6): 1493–1518. doi: https://doi.org/10.3749/canmin.48.5.1493
711	THE-ROLE-OF-COOLING-RATE-ON-THE-Al-Si-ORDER-OF-K.html	Luis J.P.F. Neves, Alcides J.S.C. Pereira, Manuel M. Godinho; THE ROLE OF COOLING RATE ON THE Al–Si ORDER OF K-FELDSPAR IN THE HERCYNIAN TÁBUA GRANITE, CENTRAL PORTUGAL. The Canadian Mineralogist 2001;; 39 (1): 85–92. doi: https://doi.org/10.2113/gscanmin.39.1.85
712	THE-ROLE-OF-CRUSTAL-ANATEXIS-AND-MANTLE-DERIVED.html	Fabien Solgadi, Jean-François Moyen, Olivier Vanderhaeghe, Edward W. Sawyer, Laurie Reisberg; THE ROLE OF CRUSTAL ANATEXIS AND MANTLE-DERIVED MAGMAS IN THE GENESIS OF SYNOROGENIC HERCYNIAN GRANITES OF THE LIVRADOIS AREA, FRENCH MASSIF CENTRAL. The Canadian Mineralogist 2007;; 45 (3): 581–606. doi: https://doi.org/10.2113/gscanmin.45.3.581
713	THE-ROLE-OF-EFFLORESCENT-SULFATES-IN-THE-STORAGE.html	Antonio Romero, Isabel González, Emilio Galán; THE ROLE OF EFFLORESCENT SULFATES IN THE STORAGE OF TRACE ELEMENTS IN STREAM WATERS POLLUTED BY ACID MINE-DRAINAGE: THE CASE OF PEÑA DEL HIERRO, SOUTHWESTERN SPAIN. The Canadian Mineralogist 2006;; 44 (6): 1431–1446. doi: https://doi.org/10.2113/gscanmin.44.6.1431
714	THE-ROLE-OF-MAGMATIC-PROCESSES-IN-THE-FORMATION-OF.html	Felix G. Reyf, Reimar Seltmann, Georgy P. Zaraisky; THE ROLE OF MAGMATIC PROCESSES IN THE FORMATION OF BANDED Li,F-ENRICHED GRANITES FROM THE ORLOVKA TANTALUM DEPOSIT, TRANSBAIKALIA, RUSSIA: MICROTHERMOMETRIC EVIDENCE. The Canadian Mineralogist 2000;; 38 (4): 915–936. doi: https://doi.org/10.2113/gscanmin.38.4.915
715	THE-ROLE-OF-METAGABBRO-RAFTS-ON-TANTALUM.html	Marieke Van Lichtervelde, Robert L. Linnen, Stefano Salvi, Didier Beziat; THE ROLE OF METAGABBRO RAFTS ON TANTALUM MINERALIZATION IN THE TANCO GRANITIC PEGMATITE, MANITOBA. The Canadian Mineralogist 2006;; 44 (3): 625–644. doi: https://doi.org/10.2113/gscanmin.44.3.625
716	THE-ROLE-OF-SALINE-FLUIDS-BASE-METAL-AND-GOLD.html	Eva S. Schandl; THE ROLE OF SALINE FLUIDS BASE-METAL AND GOLD MINERALIZATION AT THE COBALT HILL PROSPECT NORTHEAST OF THE SUDBURY IGNEOUS COMPLEX, ONTARIO: A FLUID-INCLUSION AND MINERALOGICAL STUDY. The Canadian Mineralogist 2004;; 42 (5): 1541–1562. doi: https://doi.org/10.2113/gscanmin.42.5.1541
717	THE-SIGNIFICANCE-OF-PLAGIOCLASE-DOMINANT-CORONAS.html	Harold H. Stowell, Ellen Stein; THE SIGNIFICANCE OF PLAGIOCLASE-DOMINANT CORONAS ON GARNET, WENATCHEE BLOCK, NORTHERN CASCADES, WASHINGTON, U.S.A.. The Canadian Mineralogist 2005;; 43 (1): 367–385. doi: https://doi.org/10.2113/gscanmin.43.1.367
718	THE-SILICATE-MINERAL-INCLUSIONS-IN-THE-CHROMIAN.html	Chien-Yuan Tseng, Houng-Yi Yang, Han-Quan Wu, Guo-Chao Zuo; THE SILICATE MINERAL INCLUSIONS IN THE CHROMIAN SPINEL FROM THE DONGCAOHE OPHIOLITE, NORTH QILIAN MOUNTAINS, NORTHWESTERN CHINA: RECORD OF SYNTEXIS OF LOWER OCEANIC CRUST. The Canadian Mineralogist 2007;; 45 (4): 793–808. doi: https://doi.org/10.2113/gscanmin.45.4.793
719	THE-SINGLE-CRYSTAL-X-RAY-STRUCTURES-OF.html	Simon L. Hager, Peter Leverett, Peter A. Williams, Stuart J. Mills, David E. Hibbs, Mati Raudsepp, Anthony R. Kampf, William D. Birch; THE SINGLE-CRYSTAL X-RAY STRUCTURES OF BARIOPHARMACOSIDERITE-C, BARIOPHARMACOSIDERITE-Q and NATROPHARMACOSIDERITE. The Canadian Mineralogist 2010;; 48 (6): 1477–1485. doi: https://doi.org/10.3749/canmin.48.5.1477
720	THE-SPECIATION-OF-ARSENIC-IN-IRON-OXIDES-IN-MINE.html	Stephen R. Walker, Heather E. Jamieson, Antonio Lanzirotti, Claudio F. Andrade, Gwendy E.M. Hall; THE SPECIATION OF ARSENIC IN IRON OXIDES IN MINE WASTES FROM THE GIANT GOLD MINE, N.W.T.: APPLICATION OF SYNCHROTRON MICRO-XRD AND MICRO-XANES AT THE GRAIN SCALE. The Canadian Mineralogist 2005;; 43 (4): 1205–1224. doi: https://doi.org/10.2113/gscanmin.43.4.1205
721	THE-SPINIFEX-LAYER-OF-THE-BOSTON-CREEK.html	James H. Crocket, David M. Leng, David J. Good, William E. Stone, Michelle S. Stone; THE SPINIFEX LAYER OF THE BOSTON CREEK FERROPICRITE, ABITIBI BELT, ONTARIO: MINERALOGICAL AND GEOCHEMICAL EVIDENCE FOR AN UNUSUAL HISTORY OF CLINOPYROXENE GROWTH AND MAGMA RECHARGE. The Canadian Mineralogist 2005;; 43 (5): 1759–1780. doi: https://doi.org/10.2113/gscanmin.43.5.1759
722	THE-STABLE-AND-RADIOGENIC-ISOTOPIC-ATTRIBUTES-OF.html	Eric G. Potter, Richard P. Taylor; THE STABLE AND RADIOGENIC ISOTOPIC ATTRIBUTES OF PRECIOUS-METAL-BEARING POLYMETALLIC VEINS FROM THE COBALT EMBAYMENT, NORTHERN ONTARIO, CANADA: GENETIC AND EXPLORATION IMPLICATIONS. The Canadian Mineralogist 2010;; 48 (2): 391–414. doi: https://doi.org/10.3749/canmin.48.2.391
723	THE-STATE-OF-HYDRATION-OF-Ca-EXCHANGED.html	Liberto De Pablo, M. Lourdes Chavez, Raúl Monsalvo; THE STATE OF HYDRATION OF Ca-EXCHANGED MONTMORILLONITE AT A DEPTH OF 2–2.7 KILOMETERS. The Canadian Mineralogist 2007;; 45 (2): 281–292. doi: https://doi.org/10.2113/gscanmin.45.2.281
