	score
1991PA070007	0.4507921006944444
2012PA030083	0.74639892578125
2019LIL3H056	0.755859375
2015TOU10070	0.2738037109375
s206797	0.7571614583333334
2015AIXM4089	0.4448513454861111
2018LYSES037	0.7220703125
2010REN1S045	0.7691650390625
2019EHES0180	0.7814719460227273
2011PA100127	0.7630208333333334
2011LEMA1008	0.8026297433035714
2018MONTS090	0.5347696940104166
2019ISAT0037	0.8664772727272727
2012GRENM004	0.843359375
2015USPCD113	0.2799294211647727
2019IEPP0020	0.6980356069711539
2019GREAM051	0.7709147135416666
2009NAN21015	0.40885786576704547
2020MONTS067	0.7706705729166666
2017AZUR4039	0.7092063210227273
2015PA112201	0.71593017578125
2018LORR0045	0.8296712239583334
2019NORMR030	0.82647705078125
2011NAN10097	0.75323486328125
2018BORD0382	0.7370348478618421
s247526	0.8388671875
2016CAEN2001	0.744287109375
2017LARE0015	0.6790240743885869
2017LYSEI072	0.444189453125
2020BORD0007	0.8215110085227273
2009INPG0157	0.7166573660714286
2015PA100040	0.7910600142045454
2017SACLS225	0.7564900716145834
2018TOU20030	0.70732421875
2020LYSEI096	0.4408772786458333
2019BORD0015	0.7399458451704546
2018LIL2S014	0.8396661931818182
2018PSLEE049	0.7846235795454546
2018VALE0048	0.8767653245192307
2020BORD0064	0.8303034855769231
2014PA066426	0.6248002485795454
2014PA066354	0.7025923295454546
2020NANT4023	0.8454241071428571
2020LORIS576	0.8531494140625
s253047	0.436767578125
2018NANT2020	0.8271484375
2017PA100119	0.6912928989955357
2018PA080011	0.7520751953125
2017UBFCC032	0.57550048828125
2010ARTO0410	0.734375
2018GREAM041	0.601287841796875
2020LYSE2037	0.7042236328125
1989PA070043	0.7287109375
2020LORR0168	0.7762545072115384
2016SACLE009	0.4064697265625
2015GREAM061	0.7268778483072916
2020REN1S030	0.55902099609375
2019ESMA0016	0.7782689144736842
2019GREAM003	0.8662109375
2018USPCD088	0.8735026041666667
