	score
C3529DC45800C89D361534D4C96F8B2DC9DF7DE3	0.7556966145833334
A7FF277C115AC3AFC5D9400FA9155DCA5B10FAD0	0.7974853515625
4AD71A11CBEDFAEA875BC3B8DB493BEF91710B84	0.6873046875
5A414896AD1B194E9BA2593A841D2DC5AB66CDD6	0.7823893229166666
AEE4FE41F3E2C92DA41113D6DF1B0DF8866ED82C	0.28524940892269735
3594428744AA5964BA3D93175F57A913F4679D41	0.5779622395833334
603FC422F91407F031EFBE6477CAF4E9AD4BADA1	0.5889892578125
795BE14575DD106A3AA3DEDF22E63FA44A4D8AE5	0.723388671875
AB8448925BAFB6A7E3FF0DCBE8D932EBEAACB473	0.7531389508928571
BBDAB2C51AF60ED046B4A2FEC295D56E26C277C7	0.72578125
03C04DCA900B660837BD4AACE4E883E50F3AA927	0.68212890625
861E6ACE0DED14307D461981E22A2627D854930D	0.80810546875
1FC4CF5E867F0CA5C5B8B48D0478C40C5F9E0CD8	0.71630859375
41D688F2267F10E72D5CD3C429DFB73ED33DC9E8	0.754638671875
0A8AA7A9D5C5E3703E070F4467BF61353D00F9F6	0.63079833984375
EF5423881B2B9CCBB2DF9D356819B7204312C82F	0.32648111979166666
5B2C0B092D7B3B10857D874523C20067CAD45AD5	0.600341796875
F63B26CA30FB2A77B679A79CF034E83F7D3835AA	0.519091796875
3324F13EF37FCDDDF510E93D4AEBC8A4D6BB443E	0.7293294270833334
A05658FF1D511F7A00F2E1F17563CFFF81EAA5B7	0.7374267578125
2AC9086E6CF10165D3082A37A467C8C48E326000	0.6598307291666666
5CD4C5659611AA53A48A7FF49B499B24D88C1535	0.7115342881944444
FD884EB754132E3E1EEE0A09721ACDBDEF20BB7D	0.7910563151041666
5BA04F4AFB899A5456E9A89991EA33618355B852	0.76591796875
D9C683F81C36DB4DD5505C1C2EB2B33EC995FA90	0.69873046875
8AE6C3952244E39CFE9E5E0863C30D8F1D976CA1	0.7479248046875
E95D490441A1A44E97582D1FDED412BBE67F062D	0.7709263392857143
4E2A8368853EF5DF47FD3D872D95CEFF7577801D	0.66717529296875
021A019F90F6D742D9653795E33735EE511EFE28	0.5228271484375
91D6B8BC6FD638E107FD4A1EAB0EF309B03047C5	0.6734375
51E56326D078A7CA950875C7A48FE104A5805C76	0.7484130859375
96F1989AEB7D182CA5F4EA698588B0E1032223B2	0.61552734375
25E30653372F215BD6750E5B206C2FAD51923E73	0.796875
A4657FDD9C7629B318047C8195D0B77A58C707F7	0.7362738715277778
9CE3C1A7FDE1F97BE3105523153C1B8B9DEA1A56	0.726318359375
80661F2E5B61E7AD82257B9FD7A426E3F93692A6	0.66484375
87803D8B238913A436F615732C7567BFB2CD731C	0.57916259765625
2DA5694C82EC7236FA7F4BBC7EA079FD81354D56	0.8145228794642857
3F1D4221FA6A6C69CC95BEF94E820B5F5DE1EEFD	0.746337890625
95E10345969498048F1DD8969769702509C4E60D	0.61806640625
4AE2CFDB0F942039E55F1ED74471C2B0288B0A92	0.7652587890625
BA2A5AA1CC5D431E87F7001B7156F6D6BDDE5A8E	0.7620442708333334
B2685C9CA8E003920927ABE50DBE9D4A2FA5E236	0.76455078125
5DCFD988E039FAAFD60D52B33DD10A61BE33C7A6	0.703369140625
88BC965636A16168345509A705C59D3A97E8EA31	0.803125
82AE49EA6A96B426C66072FF1C84E6E9450BB7C8	0.8006591796875
